the_geom,cartodb_id,the_geom_webmercator,last_updated,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type,guid,responsible_authority
0101000020E61000004FE960FD9FA36240C0EC9E3C2CD43FC0,12469,0101000020110F000099BDCDCC15A96F41711184715D8A4CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,0.7km from Mendooran,false,false,,,false,false,,,-31.8288,COONABARABRAN,,,false,2085,true,149.11328,false,"0000018,2085,A2",false,false,false,false,false,WESTERN REGION,,1391,CASTLEREAGH HIGHWAY,0000018,false,false,true,RIGHT,false,,false,MENDOORAN,0,false,false,HEAVY VEHICLES ONLY,NONE,C41A140E84B92EEB,RMS
0101000020E6100000F31FD26F5F276340091B9E5E29433DC0,12471,0101000020110F0000CBFEA1A16F447041C8AF13F05B024AC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,B1,PHYSICAL SEPARATION,REST AREA,,,67.9km North of Grafton,false,false,,,false,false,,,-29.26235,CLARENCE VALLEY,,,true,2942,true,153.2304,false,"0000010,2942,B1",false,true,false,false,false,NORTHERN REGION,Bundjalung - Devils Pulpit SF,3282,PACIFIC HIGHWAY,0000010,false,false,true,LEFT,false,OPEN,false,JACKY BULBIN FLAT,3,false,false,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,BB2E7DD9698D7CFA,RMS
0101000020E6100000A5315A4755D662407FA4880CAB903FC0,12473,0101000020110F0000B39B5AD337FF6F41ED26387BFB464CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,8.4km North of HW9,false,false,,,false,false,,,-31.56511,LIVERPOOL PLAINS,,,false,0020,true,150.69791,false,"0000029,0020,A1",false,true,false,false,false,NORTHERN REGION,Braefield,1786,KAMILAROI HIGHWAY,0000029,false,false,true,RIGHT,false,OPEN,false,BRAEFIELD,0,false,false,LIGHT VEHICLES ONLY,NONE,8048E52534C3F1F0,RMS
0101000020E6100000A796ADF5456F6240DF37BEF6CC2A41C0,12474,0101000020110F000090A3711A29506F41A0C1B2F99E144FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,14km from Temora and  55km to West Wyalong,false,false,,,false,false,,,-34.33438,TEMORA,,,false,0110,true,147.47729,false,"0000057,0110,A1",false,false,false,false,false,SOUTH WEST REGION,Schmidts Lane,295,GOLDFIELDS WAY,0000057,false,false,true,RIGHT,false,,false,GIDGINBUNG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,C2A5E0F2D1FC2C56,RMS
0101000020E61000004C6C3EAE0DB16240168733BF9AB740C0,12475,0101000020110F0000C3015C10E5BF6F41AE3A02CDE9284EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,29.7km East of Blayney,false,false,,,false,false,,,-33.43441,BATHURST REGIONAL,,,false,0030,true,149.53292,false,"0000006,0030,A2",false,true,false,false,false,WESTERN REGION,,759,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,ROBIN HILL,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,7E54E417A63FEC73,RMS
0101000020E6100000F701486DE2AE6240A779C7293A3A41C0,12476,0101000020110F0000C22ED6E835BC6F41C872756260344FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,0.5km West of Crookwell,false,false,,,false,false,,,-34.4549,UPPER LACHLAN,,,false,0095,true,149.46514,false,"0000054,0095,A1",false,true,false,false,false,SOUTHERN REGION,Crookwell River near Laggan Street,1276,CARRINGTON ST,0000054,false,false,true,RIGHT,false,,false,CROOKWELL,0,false,false,LIGHT VEHICLES ONLY,TOWN SUPPLY,C11062D218A84918,COUNCIL
0101000020E6100000158C4AEA04BB6240EE258DD13A9A42C0,12477,0101000020110F0000CD1EB097D2D06F412D734227FF0A51C1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,A1,,REST AREA,,,19.5km South of Eden,false,false,,,false,false,,,-37.20492,BEGA VALLEY,,,true,2570,true,149.84435,false,"0000001,2570,A1",false,true,false,false,false,SOUTHERN REGION,Edrom Rd Rest Area S/B,3009,PRINCES HIGHWAY,0000001,false,false,true,LEFT,false,,false,NARRABARBA,2,false,false,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,238EEA268C40ABD1,RMS
0101000020E6100000DCF4673F5284624037894160E54442C0,12478,0101000020110F0000E00B16A7E9736F41526ABFAF66B050C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,24km South of Thredbo,false,false,,,false,false,,,-36.53825,SNOWY VALLEYS,,,false,0050,false,148.13504,false,"0000677,0050,A1",false,true,false,false,false,SOUTHERN REGION,Tom Groggin Rest Area,400,ALPINE WAY,0000677,false,false,true,LEFT,false,,false,MURRAY GORGE,2,false,false,LIGHT VEHICLES ONLY,RAINWATER TANK,C8D29AAE33F012D6,NATIONAL PARKS AND WILDLIFE SERVICE
0101000020E61000008B4F01309EF2624008944DB9C2FB3EC0,12479,0101000020110F0000688D719EA117704149C6735903B34BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,true,false,false,A1,,REST AREA,,,1.1km West of Walcha,false,false,,,false,false,,,-30.98344,WALCHA,,,false,0455,true,151.58181,false,"0000011,0455,A1",false,true,true,false,false,NORTHERN REGION,Lions Park - Walcha,1962,FITZROY STREET,0000011,false,true,true,RIGHT,false,,false,WALCHA,2,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,685E387C8800233A,COUNCIL
0101000020E61000001B2AC6F99B9362407E74EACA67013EC0,12480,0101000020110F0000181C7683E18D6F41413492C63FBC4AC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,false,false,false,false,false,A1,,INFORMAL PARKING AREA,,,,false,false,,,false,false,,,-30.00549,WALGETT,,,false,0530,true,148.61279,false,"0000029,0530,A1",false,false,false,false,false,WESTERN REGION,,4117,KAMILAROI HIGHWAY,0000029,false,false,false,LEFT,false,,false,CRYON,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,,86A3B86972546069,RMS
0101000020E61000002B8716D9CEA0624011363CBD52D640C0,12481,0101000020110F00004B3A40DE4CA46F416ED8619F86674EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,37.55km East of Cowra,false,false,,,false,false,,,-33.6744,BLAYNEY,,,false,0200,true,149.02525,false,"0000006,0200,A2",false,true,false,false,false,WESTERN REGION,,739,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,LYNDHURST,0,false,true,LIGHT VEHICLES ONLY,NONE,E4E444DC684B8E9C,RMS
0101000020E61000007B6649809ADA6240990D32C9C8893FC0,12482,0101000020110F000000C00D633C037041E57262261F404CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,true,false,false,A1,,REST AREA,,,102.1km from Muswellbrook,false,false,,,false,false,,,-31.53822,LIVERPOOL PLAINS,,,false,0840,true,150.83136,false,"0000009,0840,A1",false,true,true,false,false,NORTHERN REGION,First Fleet Memorial Garden Wallabadah,1929,NEW ENGLAND HIGHWAY,0000009,false,true,true,LEFT,false,,false,WALLABADAH,1,false,true,LIGHT VEHICLES ONLY,RAINWATER TANK,44D78E323618F6B9,COUNCIL
0101000020E6100000D39FFD48116C6240F6B4C35F93ED40C0,12484,0101000020110F00004283DF1AB74A6F413E4A6B5E09974EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A4,,PARKING AREA,,,19km from West Wyalong and  86km to Forbes,false,false,,,false,false,,,-33.85606,BLAND,,,false,2490,true,147.37711,false,"0000017,2490,A4",false,false,false,false,false,SOUTH WEST REGION,Back Creek - South Bound,2004,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,BACK CREEK,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,55F2A83001A0B0C7,RMS
0101000020E6100000247F30F0DC3D6240A4AA09A2EE3B3EC0,12485,0101000020110F0000AAE7AF773BFC6E41A6766A11B7F54AC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,A1,,PARKING AREA,,,15km South of Bourke,false,false,,,false,false,,,-30.23411,BOURKE,,,false,0120,true,145.93322,false,"0000421,0120,A1",false,false,false,false,false,WESTERN REGION,,685,COBAR-NR BOURKE RD,0000421,false,false,true,LEFT,false,,false,BOURKE,0,false,false,HEAVY VEHICLES ONLY,NONE,59EACC5A92EC73D5,RMS
0101000020E6100000B4E55C8AABFD6140F836FDD98F5C41C0,12487,0101000020110F0000244211B0318F6E4144C42E2B387B4FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,91 km from Hay and 40km to Balranald,false,false,,,false,false,,,-34.72314,MURRAY RIVER,,,true,0420,true,143.92719,false,"0000014,0420,A1",false,true,false,false,false,SOUTH WEST REGION,Willowvale,3038,STURT HIGHWAY,0000014,false,false,true,RIGHT,false,OPEN,false,KERI KERI,2,false,false,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,FE50AE96618C2B70,RMS
0101000020E61000004D327216F6AB6240F870C971A78841C0,12489,0101000020110F00007E7FB3C73EB76F412B3FBF6F88D64FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,true,false,false,C3,,REST AREA,,,53km South of Goulburn,true,true,,,false,false,,,-35.06761,QUEANBEYAN-PALERANG,,,true,1052,true,149.37379,false,"0000003,1052,C3",false,true,false,false,false,SOUTHERN REGION,Wheatley VC Rest Area,322,FEDERAL HIGHWAY,0000003,false,true,true,RIGHT,false,,false,LAKE GEORGE,6,false,true,LIGHT VEHICLES ONLY,WATER TRUCK,BD0ECE4CF04826EE,RMS
0101000020E6100000F67AF7C77BB46240F8AA9509BF6441C0,12490,0101000020110F00004E4E1E9BB8C56F416C621CD7238C4FC1,2018-12-21 11:12:56+00,2,COUNTER,,true,false,false,false,false,C1,,REST AREA,,,9km South of Goulburn,false,true,,,false,false,,,-34.78708,GREATER ARGYLE,,,false,1245,true,149.64011,false,"0000002,1245,C1",false,true,false,false,false,SOUTHERN REGION,French VC,16,HUME HWY N/BOUND,0000002,false,false,true,RIGHT,false,,false,YARRA,2,false,false,LIGHT VEHICLES ONLY,WATER TRUCK,778A874EE6CA47CC,RMS
0101000020E6100000642310AFEBC462407A36AB3E57C340C0,12491,0101000020110F00006667F226A4E16F41C485CD7AD0404EC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,false,false,false,false,false,A1,,PARKING AREA,,,8.1km East of Lithgow,false,false,,,false,false,,,-33.5261,LITHGOW,,,false,1570,true,150.15377,false,"0000005,1570,A1",false,true,false,false,false,WESTERN REGION,River Lett Hill (left),957,GREAT WESTERN HIGHWAY,0000005,false,true,true,LEFT,false,,false,HARTLEY,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,DC951E1AC857F29C,RMS
0101000020E61000000DAB7823F38862402D095053CB4240C0,12492,0101000020110F00001F741F4FC67B6F418BB17EC4623C4DC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,44.5km from Dubbo (SH7),false,false,,,false,false,,,-32.52183,NARROMINE,,,false,2780,true,148.27968,false,"0000017,2780,A1",false,true,false,false,false,WESTERN REGION,North of Tomingley Creek,989,NEWELL HIGHWAY,0000017,false,true,true,LEFT,false,,false,TOMINGLEY,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,E2EDE64F2A5D6BA4,RMS
0101000020E6100000D28C45D3D99262401EE1B4E0452F42C0,12493,0101000020110F0000C871C2BA978C6F411D2A2FBD919950C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,true,false,false,A1,,REST AREA,,,9km West of Jindabyne,false,false,,,false,false,,,-36.36932,SNOWY MONARO REGIONAL,,,true,0140,false,148.58909,false,"0000286,0140,A1",false,true,false,false,false,SOUTHERN REGION,Little Thredbo River Rest Area W/B,385,KOSCIUSZKO ROAD,0000286,false,true,true,LEFT,false,,false,KOSCIUSZKO NATIONAL PARK,5,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,CD8A3B8CE593446B,NATIONAL PARKS AND WILDLIFE SERVICE
0101000020E6100000A7052FFA0AC7624003603C83864E41C0,12494,0101000020110F0000FB7E9FFD3EE56F41FB7F41F23A5E4FC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,false,false,false,false,false,B1,,REST AREA,,,31km South of Mittagong,false,false,,,false,false,,,-34.61348,WINGECARRIBEE,,,false,1087,false,150.22009,false,"0000002,1087,B1",false,false,false,false,false,SOUTHERN REGION,Truck Area Sth of Sallys Cnr S/B,88,HUME HIGHWAY,0000002,false,false,true,LEFT,false,,false,SUTTON FOREST,0,false,false,HEAVY VEHICLES ONLY,NONE,FBE4DD2A7ACE7AEB,RMS
0101000020E6100000DF4F8D976ED2624077BE9F1A2FDD3DC0,12495,0101000020110F0000CD79A97497F86F41F163A421C0984AC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,true,false,false,A1,,REST AREA,,,0.8km North of Bingara,false,false,,,false,false,,,-29.864,GWYDIR,,,false,0310,true,150.576,false,"0000063,0310,A1",false,true,true,false,false,NORTHERN REGION,Bundarra Road - Cunningham Park,1921,EAST STREET,0000063,false,false,true,RIGHT,false,,false,BINGARA,2,false,false,LIGHT VEHICLES ONLY,TOWN SUPPLY,34F286D1A62F4096,COUNCIL
0101000020E6100000488AC8B08A706240AE64C74620E240C0,12497,0101000020110F000069D8FDB050526F4184EA562BA17F4EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A4,,REST AREA,,,36km from West Wyalong and  69km to Forbes,false,false,,,false,false,,,-33.76661,BLAND,,,false,2490,true,147.51693,false,"0000017,2490,A4",false,true,false,false,false,SOUTH WEST REGION,Marsden Rest Area-North Bound,782,NEWELL HIGHWAY,0000017,false,true,true,LEFT,false,,false,BACK CREEK,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,SOURCE UNKNOWN,CBA55B80AE2CB691,RMS
0101000020E610000024D1CB2896916240922232ACE22540C0,12498,0101000020110F0000FD0A4DF3718A6F411DFAEFCE38024DC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,7.80km South of Dubbo (SH7),false,false,,,false,false,,,-32.29598,DUBBO REGIONAL,,,false,2800,true,148.54958,false,"0000017,2800,A1",false,false,false,false,false,WESTERN REGION,,1739,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,DUBBO,0,false,false,HEAVY VEHICLES ONLY,NONE,422B198F2A4F1F35,RMS
0101000020E6100000A4C2D84290D3624047E6913F18603EC0,12499,0101000020110F0000A969E47C83FA6F4146EB64FE49194BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,0.3km North of Barraba,false,false,,,false,false,,,-30.37537,TAMWORTH,,,false,0205,true,150.61136,false,"0000063,0205,A1",false,true,false,false,false,NORTHERN REGION,Australia Day Park - Barraba,1828,QUEEN STREET,0000063,false,false,true,RIGHT,false,,false,BARRABA,0,false,false,LIGHT VEHICLES ONLY,TOWN SUPPLY,5518B1BC75FB54B6,COUNCIL
0101000020E6100000ABB2EF8AE0A96240B745990D329541C0,12500,0101000020110F00004B3C1280B4B36F41F96B5E7F93F04FC1,2018-12-21 11:12:56+00,2,COUNTER,,false,false,false,false,false,C2,,PARKING AREA,,,66km South of Goulburn,false,false,,,false,false,,,-35.16559,QUEANBEYAN-PALERANG,,,false,1031,false,149.30866,false,"0000003,1031,C2",false,false,false,false,false,SOUTHERN REGION,Truck Stopping Area Donnellys,325,FEDERAL HIGHWAY,0000003,false,false,true,RIGHT,false,,false,BYWONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,062B216696E506CE,RMS
0101000020E61000003DF20703CF79624077D66EBBD0EC40C0,12501,0101000020110F0000A6BB5A510E626F41AB63F2417B954EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,5.3km East of Carragable,false,false,,,false,false,,,-33.85012,WEDDIN,,,false,0570,true,147.80652,false,"0000006,0570,A1",false,false,false,false,false,WESTERN REGION,,845,MID WESTERN HIGHWAY,0000006,false,false,true,RIGHT,false,,false,CARAGABAL,0,false,false,LIGHT VEHICLES ONLY,NONE,56B2090BC6E94BC3,RMS
0101000020E6100000F20703CFBDD9624040F67AF7C71B41C0,12503,0101000020110F00009380E6F380027041D76BBB47BFF54EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A2,,PARKING AREA,,,20km West of Bulli,false,false,,,false,false,,,-34.21704,WOLLONDILLY,,,false,0050,false,150.80442,false,"0000177,0050,A2",false,false,false,false,false,SOUTHERN REGION,Truck Parking near Georges River Appin,382,APPIN RD,0000177,false,false,true,LEFT,false,,false,APPIN,0,false,false,HEAVY VEHICLES ONLY,NONE,57D56BD395A32F08,RMS
0101000020E6100000D8F50B76C3626240DFA63FFB912A41C0,12504,0101000020110F00006CAC5456E93A6F41C28A25A625144FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,87km from Narrandera and 49km to West Wyalong,false,false,,,false,false,,,-34.33258,COOLAMON,,,false,2380,true,147.08636,false,"0000017,2380,A2",false,false,false,false,false,SOUTH WEST REGION,Mirrool,1591,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,BECKOM,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,72D5A022B322526B,RMS
0101000020E6100000A27A6B60AB566240956588635D8C3FC0,12505,0101000020110F00002EE880535E266F41B24B5078B1424CC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,A1,,REST AREA,,,47.2km West of Nyngan,false,false,,,false,false,,,-31.5483,BOGAN,,,true,0030,true,146.70842,false,"0000008,0030,A1",false,true,false,false,false,WESTERN REGION,White Rock Road Turn off,1122,BARRIER HIGHWAY,0000008,false,false,true,LEFT,false,,false,HERMIDALE,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,9E1E7E4C4E565146,RMS
0101000020E61000005E85949F54666240003ACC9717EC41C0,12506,0101000020110F0000F23D686FF8406F41DCE7ED6EF25250C1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,B3,,REST AREA,,,134km from Gundagai and  46km to Albury,false,false,,,false,false,,,-35.84447,GREATER HUME,,,true,2185,true,147.19783,false,"0000002,2185,B3",false,true,false,true,true,SOUTH WEST REGION,Blue Metal Rest Area,3023,HUME HIGHWAY,0000002,false,true,true,LEFT,false,,false,WOOMARGAMA,5,false,true,BOTH LIGHT AND HEAVY VEHICLES,BORE WATER,2CA3FE408EA8790F,RMS
0101000020E6100000E94317D4B7C762402DB29DEFA7CA40C0,12507,0101000020110F000021108B9864E66F4128C84782B94F4EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,20.004km from Lithgow,false,false,,,false,false,,,-33.58325,BLUE MOUNTAINS,,,false,1540,true,150.24119,false,"0000005,1540,A1",false,false,false,false,false,WESTERN REGION,Victoria Pass Surveyor Plaque,953,GREAT WESTERN HIGHWAY,0000005,false,false,true,LEFT,false,,false,MOUNT VICTORIA,0,false,false,LIGHT VEHICLES ONLY,NONE,9FC44770133A92DA,OTHER
0101000020E61000008EE9094B3C936240E4DA5031CEEB40C0,12508,0101000020110F0000B640B0FC3E8D6F41DD16017F6A934EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,43.8km East of Grenfell,false,false,,,false,false,,,-33.84223,COWRA,,,false,0380,true,148.60111,false,"0000006,0380,A1",false,true,false,false,false,WESTERN REGION,,856,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,COWRA,0,false,true,HEAVY VEHICLES ONLY,NONE,8495DD7F27595E99,RMS
0101000020E61000003A1E335019B062404A29E8F6924E42C0,12509,0101000020110F0000DCEC39FB45BE6F41578AF1E9A2BA50C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,6km West of Bemboka,false,false,,,false,false,,,-36.61386,BEGA VALLEY,,,false,0160,true,149.50309,false,"0000004,0160,A1",false,false,false,false,false,SOUTHERN REGION,Nunnock River Uncoupling Bay,364,SNOWY MOUNTAINS HIGHWAY,0000004,false,false,true,RIGHT,false,,false,BEMBOKA,0,false,false,HEAVY VEHICLES ONLY,NONE,B0FBE3B0112D9D06,RMS
0101000020E610000040C1C58A1AD8624076711B0DE0CD3EC0,12510,0101000020110F0000F38498DE1C0170416D94676799854BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,38.3km North of Tamworth,false,false,,,false,false,,,-30.8042,TAMWORTH,,,false,0060,true,150.75324,false,"0000063,0060,A2",false,true,false,false,false,NORTHERN REGION,Lions Park,667,TAMWORTH-YETMAN RD,0000063,false,false,true,LEFT,false,,false,KLORI,1,false,false,LIGHT VEHICLES ONLY,RAINWATER TANK,5F25EB609D75FEA4,COUNCIL
0101000020E6100000ACC5A70018876240F0DC7BB8E44840C0,12511,0101000020110F000043E0253E9F786F415AE1E808AD484DC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A3,,PARKING AREA,,,50.48km from Dubbo,false,false,,,false,false,,,-32.56948,PARKES,,,false,2760,true,148.22168,false,"0000017,2760,A3",false,false,false,false,false,WESTERN REGION,Dicken Park-Tomingley,990,CASWELL ST,0000017,false,false,true,RIGHT,false,,false,TOMINGLEY,0,false,false,LIGHT VEHICLES ONLY,NONE,5DE72EF9F821DF38,COUNCIL
0101000020E610000093C6681D553962405AD8D30E7F4941C0,12512,0101000020110F0000400F0E6489F46E41C8718263DA534FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,79km from Narrandera and  95km to Hay,false,false,,,false,false,,,-34.57419,MURRUMBIDGEE,,,false,0310,true,145.79164,false,"0000014,0310,A1",false,false,false,false,false,SOUTH WEST REGION,Yarada Rest Areas,231,STURT HIGHWAY,0000014,false,true,true,LEFT,false,OPEN,false,DARLINGTON POINT,0,false,true,LIGHT VEHICLES ONLY,WATER TRUCK,20BE63302502BD46,RMS
0101000020E6100000B56CAD2F127962400118CFA0A1BF3FC0,12513,0101000020110F00009F171994CD606F41CA299124D7754CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,7.47km S of Warren (Dubbo St),false,false,,,false,false,,,-31.74856,WARREN,,,false,1150,true,147.78347,false,"0000011,1150,A1",false,true,false,false,false,WESTERN REGION,Sandy Creek Rest Area,1681,OXLEY HIGHWAY,0000011,false,true,true,LEFT,false,,false,RED HILL,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,CF8EADACCF8461D7,RMS
0101000020E6100000D925AAB706C162405C77F354875841C0,12514,0101000020110F0000F86A52B406DB6F4147577BBAE2724FC1,2018-12-21 11:12:56+00,2,COUNTER,,false,false,false,false,false,C2,,PARKING AREA,,,5km North of Marulan,false,false,,,false,false,,,-34.69163,WINGECARRIBEE,,,false,1105,false,150.03207,false,"0000002,1105,C2",false,false,false,false,false,SOUTHERN REGION,Logbook Hill Marulan N/B,20,HUME HIGHWAY,0000002,false,true,true,RIGHT,false,,false,MARULAN,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,C908A53B7A020AA1,RMS
0101000020E6100000FDC1C073EFE661408B321B6492913FC0,12515,0101000020110F0000A61A9DAE93686E414CCE1215E2474CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,16.6km West of Wilcannia,false,false,,,false,false,,,-31.56864,CENTRAL DARLING,,,true,0300,true,143.21673,false,"0000008,0300,A1",false,true,false,false,false,WESTERN REGION,Netallie Hill Rest Area,1303,BARRIER HIGHWAY,0000008,false,true,true,LEFT,false,,false,WILCANNIA,1,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,97038BE441CEBF45,RMS
0101000020E610000012A5BDC1178B6240AEB6627FD93D42C0,12517,0101000020110F000001923E316A7F6F4134634591F4A850C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,PARKING AREA,,,31km South of Jindabyne,false,false,,,false,false,,,-36.4832,SNOWY MONARO REGIONAL,,,false,0020,false,148.34665,false,"0000677,0020,A1",false,true,false,false,false,SOUTHERN REGION,3.5km North of Thredbo,395,ALPINE WAY,0000677,false,false,true,LEFT,false,,false,KOSCIUSZKO NATIONAL PARK,0,false,false,LIGHT VEHICLES ONLY,NONE,EC0FCE5C5A3DC987,NATIONAL PARKS AND WILDLIFE SERVICE
